,user,date,rating,review
733,Anonymous,11-Nov-13,0,"That was complete garbage. I downloaded after playing dota 2 for awhile and wanted to try out another one of these games, turns out you can only pick from 10 characters while others can pick from every character, that is funny. The picking stage is vital to moba games and not having every character is pointless."
734,Anonymous,11-Nov-13,7,Fun to play but to many champions to choose from and it's hard to figure out which is your best also has server lag spikes which get annoying after a while. Overall A great free to play game.
737,Anonymous,11-Nov-13,10,"LoL still remains as one of the most enjoyable team-playing experiences, especially if you find your own friends to play with. The community itself can be sub-par at times, but the MOBA experience is still well-designed, and Riot is responsive to the community's demands."
738,Anonymous,11-Nov-13,4,"Pros  Easy to play for newbie  especially young players, constantly update every 2 weeks.Cons  Bad graphics, Imbalance hero pool, Bad community, Too easy for veterans, "
740,Anonymous,11-Nov-13,6,"LOL can be entertaining.  Biggest complaint from me is the inability to play any hero from the start.  You need to pay for heroes or play a lot of games for points to unlock them.  This will require a lot of time.  There are also full skins that are obtained by paying.  Learning curve is smaller than Dota 2, but feel that Dota 2 is more entertaining to play and to watch."
741,Anonymous,11-Nov-13,0,Wow this game sucks hard first time playing and you got owned so hard the community was so harsh gameplay was bad and full of bugs the graphics are looking childish and low poly
742,Anonymous,10-Nov-13,7,the character roster is large and fairly balanced unlike a few years ago this was my first MOBA and i still play it has a big E-sport following and is great fun to play....with friends the community is fairly toxic unfortunately and i play on the EU W servers which break at least once a week
743,Anonymous,09-Nov-13,0,"basically a  game ,bad game play,bad graphcis ,evil developers ,and a comunity full of 12 age kids ,its a game pay2win because you must use money to get the good heroes"
744,Anonymous,09-Nov-13,0,"This game is very out dated, the graphics are hard to look at it just takes away from the overall game and the way they force you to buy characters makes this more of a pay to win game."
745,Anonymous,09-Nov-13,4,So unbalanced and so colorful that hurt my eyes and the community is also as bad as well. I don't really know how Riot could copy DotA (that is amazing) and do such a game. I would say DotA is three times better than LOL. Cyka.
746,Anonymous,09-Nov-13,0,"The graphic sucks RLY hard, its imbalanced u get bashed by nearly EVERYTHING in the game, the comm is AWFUL everybody is flaming u and insulting u like little childs"
747,Anonymous,09-Nov-13,0,"Awful business model compared to it's main competitor. You have to pay for or grind champions to play with. Aesthetic is not that different from the game which inspired it  DOTA, despite being the newer game. Community is horrible, which I guess comes with the territory  game is very linear and imbalanced. Not my cup of tea."
748,Anonymous,09-Nov-13,1,League of Legends is quite a funny game but there are better games in its genre. Also their F2P system is quite horrible... It's true that it not a Pay2Win system but still they should let you play all the heroes from the beginning. The game is imbalanced and made for kids or casual gamers.
750,Anonymous,08-Nov-13,0,"Really flat game, lowskillcap as  Pay 2 win, and really really unbalanced because the devs wants to sell their last released overpowered character. Servers are really bad, the game crash a lot. Have the worst toxic community of the entire gaming world."
752,Anonymous,07-Nov-13,0,garbage game copied doto garbage game copied doto garbage game copied doto garbage game copied doto garbage game copied doto garbage game copied doto garbage game copied doto
755,Anonymous,05-Nov-13,4,"Let's be honest, this game has the worst multiplayer community of this current generation. It is terrible that you have to pay for the heros that are actually worth playing, how hardcore everyone is, and how difficult it is to understand what's going on.The game has plenty of action in the pro scene, but it's not exciting and gets tired after awhile.In conclusion, a pretty bad game."
756,Anonymous,05-Nov-13,0,"not fun at all just boring a plain copy of dota and the game has the worst community, 0/10 would not play even if I got paid too, with plenty of lag and bad graphics 0/10 would not play"
757,Anonymous,04-Nov-13,7,"The game is great but unfortunately, heavily burdened by its awful community which has legitimately ruined the experience for me. Each champions mechanics feel unique to them and it would be a great experience if it was possible to integrate something to allow the users the ability to never have to hear what anyone has to say besides in game instructions or something like that."
759,Anonymous,03-Nov-13,0,"I can't believe i've played this game. It' was awful. Gameplay imbalance, depressed graphic, easy combat and i think it is just a pile of rubbish. When you play this game you feel nothing but waste your time. Bottom line is this is just a cheap copy of DotA"
760,Anonymous,03-Nov-13,0,"A masterpiece of horrible graphics, server problems and a community that doesn't deserve this name at all. Flamers/hater seem to be allowed to shout out bullsh*t all the time and nobody cares..."
763,Anonymous,02-Nov-13,10,"Better then Dota 2, atleast they got halloween event 11111111111111111111111111111111111111111111111111111111111111111111111111111111111111223123123123123"
764,Anonymous,02-Nov-13,0,"Was fun within the first few games, but then it leveled out became boring so quickly. You can only use a few of the characters and they all change every week  and if you want to keep using one, you got  to BUY it, with either IP, awarded from playing, or using real money to buy them. To me, that is a huge turn-off, and it is definitely not ""free"""
766,Anonymous,02-Nov-13,0,wtf this game also has no diretidemoba ded genro car companies pls fixgive diretidegive diretidegive diretidegive diretidegive diretidegive diretidegive diretidegive diretide
767,Anonymous,01-Nov-13,0,awful just awful just awful just awful just awful just awful just awful just awful just awful just awful just awful just awful just awful just awful just awful
768,Anonymous,01-Nov-13,10,"This game is awesome. Really competitive game, Very, very thrilling, you are always learning new mechanics.The game is full of updates, lots of details in the events, new characters, etc... Best MOBA I've ever played."
769,Anonymous,01-Nov-13,0,"Try something else. The champions are pretty boring and flat, as well the game itself. The community is one of the worst honestly, full of ragers and flamers everywhere."
771,Anonymous,30-Oct-13,10,"This is by far my favorite game and is competitive and extremely  fun, but Ill be the first to say its not for everyone. It takes a long time to learn how to play the game but when you do it is the most rewarding and satisfying experience."
772,Anonymous,28-Oct-13,1,Cheap copy of legendary game Dota  Many bugs  Update crash and etc. People who wants to feel real game please come to dota 2 now you can play it free on steam
773,Anonymous,27-Oct-13,5,"In its early days, League of Legends was great. However, that time has come and gone. the game has extreme balancing issues, sub-par graphics, poor character designs, and the worst community I have seen in a game in a very long time. I would suggest avoiding this game, as it has little to no shining qualities, and would only appeal to long-time fans of the genre."
779,Anonymous,14-Oct-13,0,"Very easy, does not offer challenges for those who usually play games of this genre. There is no strategy. The roles are completely static. It's imbalanced. The servers do not seem to have a good structure. Graphics overtaken.There are other better games"
780,Anonymous,13-Oct-13,7,TO ALL LOL players  LOL is a fun game to play and i sure would play it everyday if there wasn't dota 2 i sincerly advice you to quit this moba war of  and try both. personally i like dota 2 more it's deeper and harder than LOL but sometimes i got sick of russians so i play couple of LOL games
781,Anonymous,12-Oct-13,6,"fun game if you can stand the god awful fan base and the whiny kids that think every champion they cant kill on there first try is ""over powered"", dont play this game if you arent ready to play with some of the rudest wannabes youve ever met."
784,Anonymous,30-Sep-13,0,"Graphic in Dota 2 is much better, heroes in Dota 2 are much better, community in Dota 2 is much better.Why are you playing this game Dota 2 is much better "
789,Anonymous,20-Sep-13,10,Oh those kids with 0 and 2 points. Are u from dota2?Anyway its the greatest game in its genre with decent f2p policy and developing fast that makes it far away from all the competitors in its genre.
794,Anonymous,12-Sep-13,4,League of legends was a game made by riot games is a strategy game with a variety of characters to play.In 1 year the game had a lot of fans.Unfortunately the game is not so good.With the worst graphics ever.Fortunately the moves of the heroes are very good.The game has no story and its gameplay sucks. In a nutshell the game is boring.
799,Anonymous,08-Sep-13,10,"This game is really good. Sure, it has a steep learning curve, but even if you have little or no experience, it's worth a try! This game is completely free-to-play, with cosmetic ""skins"" for champions."
803,Anonymous,01-Sep-13,4,"To say honestly, Lol is really easy game, with worst MOBA community. Graphic is old, and don't fit me. People are vulgar, and unfriendly. Pay to Win system ruins everything. 25% of champions are overpowered (and expensive), and 75% are weak. Altough, game is playable, and when you spend there a lot of money, it will give you fun."
804,Anonymous,28-Aug-13,4,"It is a solid game, but is really overrated. Unfortunately it has the worst community of online games I have ever seen, which really drags the game down. Overall its fun for a free product, but it gets repetitive after a while."
806,Anonymous,24-Aug-13,0,its a pay to win game that has no thought on having any learning curve that rewords players who spend time on the game and not all the people are free witch messes up the flow win a new broken person comes out and the people who don't spend money ion the person get screwed over.
808,Anonymous,20-Aug-13,1,"Bad mannered replica. Very simplified game. Although it might be an opener to MOBA world for new players. If you want to know more see this awesome video ""review"" http://www.youtube.com/watch?v=gRYOVlFSv_Q"
811,Anonymous,12-Aug-13,0,"Ugly, outdated, horrible community, RIOTs record of releasing OP champs and nerfing them after enough ppl buys them, artstyle really not my coup of tea its like playing pokemons which i suppose is a good think since its aimed for 12yo kids with parents credit card..."
813,Anonymous,06-Aug-13,0,"Bad game, bad hero copy paste to this game from the original dota, no denying, no stacks on neutrals, no denying towers or allies this is just a game for kids who cant take the dota learning curve"
814,Anonymous,05-Aug-13,0,Dota 2 is much competitve and fun to play .Tough to learn but better than this  Honestly its horrible and awful. Imbalanced and that runes and stuff with real money makes you stronger  Thats just pay to win.
815,Anonymous,04-Aug-13,10,"Love the game. Best MOBA out there, the only negative is the community, but all online games are going that way. No other game leads the Esports scene as much as LoL. Look forward to seeing you on SR. Giving it a 10(would be a 9) because of all the troll 0 and 2's."
816,Anonymous,02-Aug-13,0,"This game is flat out awful. It's imbalanced, has horribly graphics, frequent lag and server downtime, and the developers don't seem to care about their game in general. Stay well clear of this one. BAD GAME BAD GAME...... REALLY BAD COPY FOR DOTA :S"
817,Anonymous,01-Aug-13,2,"funny at first, but quickly becomes bad because of updates, up and nerf, poor community  in 2013 it is still a beta game.Be care it's a Pay 2 Win, not F2P ^^"
819,Anonymous,31-Jul-13,10,I guarantee this game is voted 10 or 1 depending on who plays what game. It's a fantastic game available for free. Sure it has it's downfalls but in my opinion it is a very well made game with a great community behind the scenes. The ties with professional gaming make it even more enthralling.
828,Anonymous,28-Jul-13,2,Pros:- Easy to learn- Fast matchmaking- Have other maps- Easier to earn gold in-game- Spammable skillsCons:- Bad Graphics- Sound quality is kinda bad for me- Unbalanced- Limited champs to choose from- Lesser strategies- Game play is just same every game- Pay to win
829,Anonymous,27-Jul-13,0,"It's basically ""baby's first moba"" it takes really no skill to play and it's just an all around casual-fest for players with less skill but want to pretend they're good by playing any number of riot's broken champions. It's a really bad game it's only fun if you're completely new to the moba scene and have no idea what you're doing. If you lack skill in spades this is the game to play."
831,Anonymous,26-Jul-13,0,"Bad game, bad hero copy paste to this game from the original dota, no denying, no stacks on neutrals, no denying towers or allies this is just a game for kids who cant take the dota learning curve."
832,Anonymous,26-Jul-13,10,"This game deserves at least an 8/10. The user score is so low because when the game came out, it wasn't the best game but now the quality is very good. The game is more balanced than it used to be and riot has made league of legends into a beast. I am giving 10/10 to bump the user score but the game is nowhere near perfect."
840,Anonymous,20-Jul-13,7,"Fun and decent game overall, although it is plagued with poor balancing,  graphics, and toxic community.The League client is also extremely buggy and unresponsive. Overall doesn't feel like a high budget game."
842,Anonymous,20-Jul-13,0,I can recommend you this game with my whole heart if you are below the gae of 12 and are looking for cartoon-ish characters to spend your time. The community is horrible from what I can tell. I managed to play 100 games with a thick skin but I cannot take it anymore.
843,Anonymous,19-Jul-13,1,Low quality graphics and unbalanced heroes are the immediately apparent shortfalls of this game. Then comes the limited hero roster and grinding that is required to unlock the full game. Another unappealing aspect is that you can use real life money to grant your hero buffs which means a game can start off unfair.
845,Anonymous,18-Jul-13,0,"This game is really bad. I lost my time downloading it, and trying to play. Doesn't worth the name it has. You should think about having a Super Nintendo before downloading it"
851,Anonymous,16-Jul-13,1,Pros:- good overall game concept- easy to learnCons:- many imbalances- immature player base- shallow and not that complex game mechanics and strategies- very bad graphics
852,Anonymous,16-Jul-13,0,"Bad Free to Play Model;Bad Rune system, makes you need to play for months before you can go to Ranked games;Bad Community;TOTALLY imbalanced...Riot is one of the WORSE...Just go to Dota 2 and Valve..."
855,Anonymous,13-Jul-13,9,"This free game its very very fun if you play with another 4 friends, the problems are many factors about the server, the trolls, afk, racist players etc. And the worst its the tribunal who cant punish better to these people"
857,Anonymous,07-Jul-13,0,"I'll put it short, this game is awful.  I got bored within the first 5 minutes, then in another 5 minutes I get frustrated from the awful learning curve this game has.  If you have played MOBA games before, then you may be at home.  Otherwise, proceed with caution, and keep a grasp on your sanity. (I played with Bots, so I'd hate to play this with other people.)"
863,Anonymous,05-Jun-13,10,Its a good free to play MOBA game. A lot of moba out there is free  but this one is unique on its own way. It has a cartoonie graphic that makes it unique and fun to play. They update the game pretty frequently too. A very fun game to play. Its worth tryng
864,Anonymous,03-Jun-13,10,"League of Legends is certainly one of the best games i have ever played. I love everything about the game and its so fun to play the game. Certainly play this game, i recommend it to everyone!!!"
866,Anonymous,30-May-13,6,"This game has the worst community on earth (except for Call of Duty). Due to a lot of unbalanced champions and unbalanced IP/RP costs this game would score low but the multiplayer feature is amazing. Great game to play with your friends but remember, solo queue is hell on earth."
867,Anonymous,30-May-13,8,Quite addicting moba game  5/10 when playing alone  8 /10 with friends   Game is overall quite well balanced   patches are coming out quite good pace   Free to play with no pay to win things 
868,Anonymous,28-May-13,0,"'Free to play' is attractive, but this is not fun. Honestly, I do not know why. When I play this game, I feel so boring. Free, but do not want to. [Waste of time]"
869,Anonymous,24-May-13,7,"Will blow you away with its awesome game-play,but as well cartoonish graphics.An awesome MOBA game,but yet the graphics seem to be a bit dated for its release date,but that doesn't matter at all,does it?In addition,the community of the game will rage at you most of the time in the game-play,but this is the game someone could easily get in love with."
871,Anonymous,17-May-13,0,"Beautiful game, not based on buy to play, good graphics compared to LOL, its very simple, fast and short game,is made for anyone who wants to play a good game without paying a weight which I think is perfect for me, perfect for you"
873,Anonymous,16-May-13,0,"Worst game ever.The game itself is fun, but the client crashes, nerfing of champions, terrible ranked system, horrible xp/.ip earning, bad community, static gameplay and terrible support means that you should avoid this. And the worst thing of course is Riot itself, which should get an award for the worst company."
875,Anonymous,04-May-13,10,"This is honestly one of the most addicting games I have ever played, its free, not pay to win, and is very intense. I'm surprised how many people are complaining about the graphics, they aren't half bad, and as long as a game is great, graphics shouldn't make any difference at all."
880,Anonymous,29-Apr-13,2,"Fun game, however the lag has became unbearable after a recent patch. Too bad the developers decided it's fine to leave it alone and let players deal with it"
886,Anonymous,15-Apr-13,0,Worst community ever.
888,Anonymous,14-Apr-13,10,"I have played this game for a little over two years and I see no sign of stopping anytime soon. This game is so terribly hard to get into, but once you become familiar with the mechanics, you will love the MOBA franchise forever. +1 with friends. -1 for community. +1 for esports. -1 for teemo."
903,Anonymous,27-Jan-13,0,"The game is so horribly written, the game client is constantly crashing, it takes you forever to find a game. Then when you do get in a game it's actually not very fun."
906,Anonymous,20-Jan-13,6,"It's a pretty nice and easy introduction to the MOBA genre, much easier than the other options on the market and free if you choose to not  get skins. However,  the community is horrible and the client is hopelessly outdated. Each game  lasts quite long and is very monotonous however. It's hard to  play more than 1 or 2 games in a row."
908,Anonymous,16-Jan-13,8,"I have been playing this game for nearly a year now. I would say this game is brilliant and successful. They have over 120 champions from which to choose. Each player begins at opposing sides of a map in an area called the Spawning Pool, near what is called a Nexus. To win the match is depend on if  your team can destroy the nexus first. The maximum champion"
915,Anonymous,04-Jan-13,8,8/10 This is probably one of the funnest Computer games ive ever played. I love the game itself the idea. the characters. The skins..Everything. The only reason i took away 2 ratings is because of the community. IF you want 12 Year old trolling little kids bothering you all day thats the only issue with this game.
917,Anonymous,28-Dec-12,2,Really dumb game. I can't believe its so popular. You hardly do anything at all its incredibly simple and uncomplicated. Its like an arcade game for kids 5 and under.
918,Anonymous,24-Dec-12,10,"soooooo overrated. This game is repetitive, boring, and frustrating. This game is only popular because it is free and undemanding (in terms of running on computer)."
919,Anonymous,21-Dec-12,10,This is the new king of MOBAS and will remain so for many years to come. The game always gets updated regularly and the devs are the best out there. They always interact with the community and give the players what they want. There is also a bunch of tournament and an enormous e-sport scene for this game which makes it all that much exciting and fun to watch and play.
920,Anonymous,19-Dec-12,0,"Repetitive game-play, horribly imbalanced and homogenized champions and a toxic community. I had more fun watching paint dry than playing this pathetic excuse for a video-game."
921,Anonymous,19-Dec-12,10,"best thing to play for free and best moba for now, also it isn't pay 2 win game, new champions almost every week, patches and fun mod as dominion and worldwide championship."
923,Anonymous,12-Dec-12,10,"I think League of Legends is one of the best free to play online multiplayer games!First time,when I just looked at the game,I thought It's a bit weird,but then I started playing,and I just got to say that It's pretty fun!I can't stop playing it!"
927,Anonymous,07-Dec-12,0,This is one of the worst games I have ever played. Can't believe that so many people waste their time on this crap. Especially with so many wonderful games available.
930,Anonymous,02-Dec-12,9,"Best Moba game ever made.Cons: bad client (crushes often on some PCs), not a friendly community if you are bad they will let you know that but you can mute in-game chat so it's ok.Pros: lots of new champs every month, lots of streamers you can watch and learn, free 2 play, most played game in the world, they make a lot of interesting changes every season."
938,Anonymous,02-Nov-12,7,"It's free and fun. If you need to kill time without spending money, I'd say check it out. If you have a short temper, avoid at all costs. The game relies totally on the players. It's all about teamwork and strategy, and a great majority of the users take the game extremely seriously and will not hesitate to scream at you for any and all mistakes."
940,Anonymous,24-Oct-12,10,"League of Legends is a brilliant MOBA that makes you cooperate with your teammates to defeat the enemy team. Free to play, endless fun, a lot of heroes, great balance, and also one of the most popular games right now. You can spend your money to insta-unlock the heroes or to buy them beautiful and artistic skins."
941,Anonymous,17-Oct-12,10,"Very nice game, easy to learn, pretty funny,  too many champions, etc, The servers run good most of time, copletely free, except if you want skins or boosts.just play and enjoy.solo queue op btw."
943,Anonymous,09-Oct-12,6,"Balancing issues and lack of full content updates make this game frustrating from time to time, Having said that once your time has been put in and you find your champions of choice you can have alot of fun playing, long game times with no alternative makes it ill advised for those who want to hop on a game kill some people in the few minutes they may have to play."
946,Anonymous,04-Sep-12,10,"Great game, based off Warcraft 3's Defense of The Ancients, you pick a champion, and fight with them against players or the computer, very addictive, completely free to play. The graphics are a bit primitive, but who cares? The gameplay is fun."
948,Anonymous,21-Aug-12,9,"League of legends is just a great game. The challenge to unlock all champions just makes the game playable for a long time, instead of some games that have only few unlocks.And its so easy to find a game to participate in, it just takes like 2-3 seconds to find one.The games has his downside, but the game play just makes it all up. So that's why i give League of legends a 9 out of 10."
950,Anonymous,13-Aug-12,5,Fun game but the community makes the experience miserable most of the time.  Teammates excessively bicker and people purposely lose.  Go in with a full team or expect to be frustrated.
951,Anonymous,06-Aug-12,10,"Riot's constantly improving this masterpiece, it deserves way more than a 7.8. There's a reason it's one of the most popular games in the world right now."
952,Anonymous,06-Aug-12,10,"This game has only gotten better and better as the years have passed. Been playing for 3 years already, probably for many more. Thank you Riot for making such an amazing game."
953,Anonymous,05-Aug-12,1,what with this game got good rating i played it i got virtually bored in with 5 mins i thought be like guild wars    but no some kind of game remind me total annihilation old game i had way backbut this game i deleted after 10 mins 5 mins of game play 5 mins later deleting it
956,Anonymous,24-Jul-12,10,very fun and interesting game. There  are players in the game all the time so you are not alone when waiting for a pvp game. As a new comer to this genre it has been really fun..
962,Anonymous,07-Jul-12,5,"The good thing about this Defense of the Ancients based game is that it is newbie friendly compared the other DotA spin-offs. But for the ""Defense of the Ancients elite"" it has little to offer in terms of balance, depth and general skill. For me it's a different version of DotA, based on action and killing rather than teamwork and strategy."
964,Anonymous,01-Jul-12,6,"This game is really easy to learn compared to other ""DotA-like"" games. The game is more chance than skill based which destroys the game experience for me directly. Manipulating games outside of the real gameplay with masteries and runes and expensive Heroes destroys the game for me.I don't think that this game has a capability of being played in e-sports since the games are not 100% even."
965,Anonymous,30-Jun-12,0,This is a very poorly designed game with many balance issues and developers that don't give a **** about anything but making money. That is what this was solely created for; making money. I'd say its money well spent; $10 for a re-texture that changes your hero's color! That's a great price! You're going to have to pay twice as much to get new particle effects!
967,Anonymous,11-Jun-12,9,"It's free..... its freee.... its balanced.... its fun.... ITS FREEE..... oh yeah did I say its free?Its also fun, but its better to have a group of friends to play with."
968,Anonymous,10-Jun-12,4,"This game is too easy and by far the worst DOTA remake of all time. I mean yeah early game and mid game is fun, but late game is just a massive waste of time. It just depends on whether you can kill the whole team in one fell swoop, not items, not carries, not skill, just luck. It is a massive waste of time."
969,Anonymous,05-Jun-12,10,"I love gameplay, fast and fun. it's free to play and if you want you can shop skins for heroes. you can use a lot of heroes for free. Graphics is ok. League of Legends is an amazing game similar Dota."
973,Anonymous,25-May-12,10,This game is excellent. Free to play and have new character from time to time. Never get bored with this game and I definitely recommend this game!!!
977,Anonymous,21-May-12,9,bloody addictive in a great way. as long as you get a good team its about as much fun as you can get. for a newbie to moba games this is a definate first pick.
978,Anonymous,17-May-12,9,"Generally fun and good game, horrible community though. There's a lot of butthurtt, mad, and raging in the game. The game is actually pretty balanced for the most part and this game will eat up most of your time. Possibly the most fun you'll have online."
979,Anonymous,15-May-12,10,"free to play, new characters to play every 2-3 wks. very addictive and fun. Good graphics. Que times are virtually instant. Good teamwork eithics. 10 all the way"
984,Anonymous,14-Apr-12,4,the game was adicting for a few hours but then i figured that it sucks. not as much as fantage because its the worst game ever. legends had okay graphics but bad gameplay
990,Anonymous,21-Mar-12,9,One of the most addicting PC games currently popular League has an active professional scene and support from the developers to constantly improve the gameplay  experience.  The high learning curve may intimidate new players as the tutorial fails to explain key aspects of gameplay. Nevertheless the is a standout that no PC gamers should miss
993,Anonymous,03-Mar-12,10,"this is a really, really fun game. It's multiplayer only, so it's rough if you expect to learn in single player, but it's a lot easier to get into than DOTA, and its a lot less punishing in feel with a much nicer community. Supposedly its very competitive too. I like the faster pace and greater emphasis on team combat compared to DOTA."
994,Anonymous,29-Feb-12,8,"Graphics: 7/10 (not that great, not horrible either)Gameplay: 9/10 (mostly balanced, enjoyable & easy enough to grasp for beginners)Community: 7/10 (common to have dropouts, occasional abuse but still better than HON)overall 8/10"
995,Anonymous,19-Feb-12,7,"best thing to play for free and best moba for now, also it isn't pay 2 win game, new champions almost every week, patches and fun mod as dominion  and worldwide championship."
997,Anonymous,08-Feb-12,5,"Community is utter **** and they treat you worse than **** if you're on the losing side. If you lose too many matches and win too few, you're permanently banned. Unforgiving to newcomers."
998,Anonymous,01-Feb-12,9,"Fun and addictive, this game will eat up a lot of your time. Only drawback is that there are quite a few unbalanced issues in the game. Riot games has been fixing up these issues quite frequently but some champions it seems that riot games favour too much and does not want to nerf making it frustrating for players to see the same champions in every match due to their ""op"" stance."
1000,Anonymous,22-Jan-12,3,Almost every game matched against way stronger opponents. Most of the time they have played tons of more games than myself (100 wins against people with 1000's of wins). Also a solo player does not stand a chance because you will be matched against full premade teams (4-5 players) most of the time. Without friends to play with this is a game that should be skipped.
1005,Anonymous,13-Dec-11,3,"League of Legends, as all other DotA games, fails miserably in balance. If you enjoy real competitive pvp, you will hate this game. If you enjoy mindlessly killing people, you might like this but would in the end be better off buying a singleplayer game."
1007,Anonymous,27-Nov-11,8,Great Game but it has 2 main LacksThe first lack is the balancing. There are about 90 champs now and the more champs riot makes the harder it becomes to balance the game. but they are already releasing new champions instead of focus on balancingthe second thing is the lack of maps (3)
1010,Anonymous,18-Nov-11,10,"League of Legends is a wonderful game with a free-to-play option. If you try it and find out you do not like it, fortunately you didn't have to sacrifice anything but your bandwidth to try it out. It is not a game you can just pick up and expect to be good at. Riot releases new champs frequently and constantly patches to create balances and change the gameplay style up a bit."
1012,Anonymous,13-Nov-11,0,I used to play DoTA all the time and tried LoL several time over the years. The game has stayed the same easy and boring game that it has been. Leveled 3 different accounts to 30 without losing a single game. Riot has made it obvious that they don't care about hero balance. HoN on the otherhand is pretty fun with friends while LoL is just full of trolls and BRs
1022,Anonymous,25-Aug-11,9,"Good game, best MOBA to date. Sometimes it has problems with the servers, but you always get a ""reward"" for your patience- sometimes even in-game currency which you'd usually have to pay for."
1030,Anonymous,13-Jul-11,8,"At first it was a little difficult to grasp the concept of the game. But after jumping into a match with other players, and soon friends, I was instantly grasped by it. While some of the features on the game are somewhat confusing to the leisure gamer, if you spend the time to fully explore everything beneath the surface, you'll find a world of customization at your fingertips."
1035,Anonymous,03-Jul-11,7,"Being a very long member of the LoL community, I would say this game is too heavily reliant on your team (and nothing else). It punishes you more for other teammates' mistakes and less rewarding for your own achievements. But! The premades and friends you make could more than make up for it (maybe...)."
1038,Anonymous,13-Jun-11,10,"One of the few games that I never get tired of. Free to play. Nice graphics, though not great. Superb gameplay. Awesome music. Great leveling system. Currently the best moba on the market."
1043,Anonymous,10-May-11,10,"This game is a freakin' monster. Highly addictive. Riot Games are doing their job very well, up to these days. They introduce a new champion by every two weeks. If you ever enjoyed an AoS style game, then you should try this game. And it's free."
1044,Anonymous,17-Apr-11,10,"Firstly, how can you argue with free. Even if you don't like it, you never had to pay a thing to try it. That doesn't matter though because the game is awesome, fun and easy to play, difficult to master. What more could you really ask for in a game?"
1047,Anonymous,30-Mar-11,0,Probably one of the most boring games I've ever played. Almost fell asleep playing it. I had more fun watching the news. Big waste of my time trying out this game.
1049,Anonymous,18-Mar-11,10,Best played in a competitive nature. Takes some time to get used to mechanics but once you do its fun and you lose hours playing. The game is free and you gain pretty much no advantage spending money on this game. (Unless you count skins as an advantage)
1053,Anonymous,07-Mar-11,8,"Superb, addictive, sociable and fiendishly deep PvP gameplay mechanics flawed by terrible server issues (in Europe at least) game droppers, abusive and cynical community and a buggy engine. Has the potential to be a 10."
1054,Anonymous,05-Mar-11,10,One of the best RTS games in our generation. It is updated regularly and champions added regularly. There are very many champions currently with different ways of play style such as Attack Damage(AD/DPS) Ability Power(AP/Mage) Tank and Support.
1055,Anonymous,23-Jan-11,10,Some critics need need to re-review this game. I've been playing League of Legends since May 2010 and this game has been completely transformed since then. The developers keep the game updated regularly with patches coming out every two weeks to add new content and address bugs and other problems with the game. I highly suggest you try this game out.
1061,Anonymous,01-Sep-10,9,"LoL is a brilliant game that provides a very unique experience to me. Each champion is unique to master, and the battles are always exciting. It's not without it's flaws; it can be frustrating at times, and there are usually balancing issues when new champions and such come out, but the creative team are clearly very dedicated to making the game a fun and challenging experience."
1066,Anonymous,17-Jan-10,5, I guess I'm alone on this but this game is so boring. It's like WoW mechanics just pick a spell pick a bad guy and hope you don't run out of mana/health. The teamwork aspect is nice however doesn't hold enough to spark my interest.
1067,Anonymous,08-Jan-10,10, This game is great! It's absolutely free and the graphic style is unique. The learning curve is great and when you start playing with friends it just gets better! Not to mention the friendly comunity and fun atmosphere.
1069,Anonymous,30-Dec-09,6," lets be fair, lol is far from being a game, its just a mod, nothing special about it, the engine is bad since it consumes many resourses. besides, the game is... kinda expensive for a game"
1070,Anonymous,15-Dec-09,10, I love this game - haven't spent so many hours playing a game since WOW first came out. Hugely replayable and extremely fun.
1071,Anonymous,15-Dec-09,10," game created by the same person who developed Dota, meaning, successor to Dota. This game is full of fun and gets quite addictive. Although, losing may be frustrating sometimes, it hooks you into the game, and you'll never be able to let go of this."
1072,Anonymous,07-Dec-09,10, Big shoes to fill? Bah! This successor to DotA definitely walks proud in daddy's giant boots.
1075,Anonymous,19-Nov-09,10, It's the DOTA variation that we all dreamed about. The f automatic match making based on ELO easy interface and reconnection possibility and a penalizing system for those cheaters and leavers... ETC. And to top it off it has really unique set of heroes and a complex combination of masteries and runes that you can use to come up with your own combo.
1076,Anonymous,10-Nov-09,10, This is one of the best games I have ever played - I haven't been so addicted to a game since I first played World of Warcraft! I can't stop playing and it's a ton of fun.
1077,Anonymous,09-Nov-09,10," Among free titles, this is truly the best. The champions are well-diversified, the matches are intense, and the combat is satisfying. Truly, this game is ""leagues"" above the other ""legends"" such as Heroes of Newerth or DOTA."
1078,Anonymous,07-Nov-09,10," Awesome game, I've been in the beta since August. It is a little rough around the edges right now, and balance needs some work, but its a free game! So I definitely recommend checking it out. Riot is one of the best developers I've ever seen, they respond to a ton of feedback and get stuff fixed quickly."
1080,Anonymous,05-Nov-09,10," this game is loads of fun. no game is ever the same, and i am looking forward to the new maps that they are working on, as well as the new champs that will be out!"
1081,Anonymous,05-Nov-09,10, An excellent game with an excellent staff. Would recommend this to anybody looking for a fun time or casually gaming at a LAN party :).
1082,Anonymous,04-Nov-09,3," The same unbalanced unfair gameplay that made dota so horrible. They improved on the item system, but the rest is still the same old dota failure. Levels and itms have no place in fair competitive pvp combat!"
1083,Anonymous,02-Nov-09,10," Fun champions, a less steep learning curve than DOTA, a great online community and a development team that actually listen to their players make this a game not to be missed!"
1084,Anonymous,29-Oct-09,10," Awesome game! Free to play, 40 champions to choose from, live service continually making the game better... what else could you ask for. Love it!"
