,user,date,rating,review
2105,Anonymous,29-Dec-13,7,"terrible community, new heroes take forever to release and all that's being released are unnecessary cosmetics, seems to me that valve just cares about making money. On the bright side, it's free to play and has really good gameplay. Certainly the best moba game there is right now."
2106,Anonymous,25-Nov-13,7,"It's fun for a while, although gets repetitive after a while due to there being only one map. There are MAJOR balance issues, which makes the game utterly irritating to play, not to mention the god-awful ""community"". All in all though, pretty fun game."
2107,Anonymous,12-Nov-13,7,"Great game but the abandon rules are ridiculous. Just got a 24h ban because i arrived a few seconds after the 5 min limit since my game crashed and didn't restart in time and therefore got an abandon and a loss, even though i returned and won the game."
2108,Anonymous,03-Nov-13,7,"One of the best Games ever created.But no ranking/ladder systemAnd the skill pool, where equal player should play together, sucks!Hope they will change that"
2110,Anonymous,02-Nov-13,7,"LOL fanboys, get the  out. The game may not be innovating, the game may not worth the time waiting, but it's fun and entertaining. and it definitely deserves more than 0s. So why don't you douche bags go masturbating and let the ones that really played it give it a score?"
2111,Anonymous,02-Nov-13,7,I love Dota 2 and cause it I won't give bad mark. BUT I NEED DIRETIDE. #give_diretide #give_event.    VALVE GIVE DIRETIDE    VALVE GIVE DIRETIDE    VALVE GIVE DIRETIDE
2112,Anonymous,02-Nov-13,7,"Best MOBA game so far, but updates are not so commonand for sureNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemAnd A lot of different useless stuf"
2114,Anonymous,02-Nov-13,7,This is one of the most boring games I've ever played! MOBA games in general are only for brainless drones. Valve really dropped the ball with this one.
2115,Anonymous,23-Sep-13,7,"After I saw this game was free on Steam, I decided what could be the harm? As I had never played any games in the same genre, this was something new. At first, I did not like it. I didn't 'get it.' After I forced myself to get past the beginning, it was quite an enjoyable experience. While not the best game I have ever played, it is still very good and in-depth."
2116,Anonymous,01-Aug-13,7,"It is like the original but not as good, yeah it has improved graphiques and etc. but I will stay with the original. However it`s a great free 2play game and give it a try."
2117,Anonymous,21-Jul-13,7,"I like some of the graphics, but other parts are too dark, too murky and make it impossible to see what is going on. Some of the character art is amazing, but some is just bad for no reason. The shop system is too complex and should have been much improved from DOTA."
2119,Anonymous,11-Mar-21,6,Too complex as for the PvP arena genre. And too many toxic people always knowing better what you should do.
2120,Anonymous,09-Feb-20,6,"Very toxic players, lack of fast paced gameplay,  realistic but not enjoyable graphics. .Graphics:5/10Sounds: 5/10Gameplay: 5/10Stabilization: 10/10"
2121,Anonymous,25-Oct-19,6,Can still be very fun depending on the players you get in your matches but the underlying game has totally devolved over the years.
2122,Anonymous,26-Feb-18,6,"Dota 2 - this game i could play always, but everything comes to an end. Too much toxic players."
2123,Anonymous,04-Apr-16,6,"DOTA 2 is a great improvement and standalone successor for its Warcraft III version. Everything is remastered, from graphics to user-friendliness, to bring out your addictive online multiplayer RTS game. Although personally, I haven't been blown away as I have played DOTA 1 for years.Plus, it updates and patches way too frequently."
2124,Anonymous,22-Jan-16,6,hardcore game for hardcore players. this is not a play for fun game. you need to give your blood and soul for this game.so if you want a casual game stay away or check it out if you have the time you need to invest.
2125,Anonymous,21-Aug-15,6,"Items pretty much take away from the pacing of the game.  Heroes of the Storm takes DOTA 2 and makes it much better, eliminating the tedium parts of the game that exist here and in LoL.However, the game looks great and controls well."
2127,Anonymous,31-Aug-14,6,"This game seems like fun but beware, the community will be will very rude to you if you haven't somehow managed to get good at the game without ever having played it. I received so much abuse from other players that I had to quit out. It could have been because I chose one of the most important characters and my ineptness was causing people to lost the game, but still..."
2128,Anonymous,18-Jan-14,6,This game is not great for the next generation of first Dota. Because the game with big size and have only few improment. First Dota only need under 10 mb for one map. This is very not great.
2129,Anonymous,02-Nov-13,6,"Is a good game on every level BUT is stupidly build around and infinite number of entry barriers for new players. Learn to play is sickening but if you do you will enjoy for sure. Also, there's that, you don't enjoy Dota 2 until you really mastered it wich is a bad thing, Imo."
2130,Anonymous,02-Nov-13,6,"This is rate of valve work, dont want add heroes, dont want make new modes, dont want fix bugs, only stupid items and disbalance patches. Valve, think about this and do it better. So waiting for work from valve"
2131,Anonymous,01-Nov-13,6,"This game had a good start, then it slowly became something else. I just don't understand why did Valve seem to abandon this game. The developing process has became really slow, but the worst thing is that they REFUSE to communicate with the community. I used to love everything Valve does, but nowadays it's just like they are a different company in a very negative way."
2132,Anonymous,25-Jul-13,6,"This game is interesting and is nice for playing with friends. On the other hand, learning curve is hard and the community is full of very rude players. Prepare to be insulted during the first 5 weeks at least.Also, games take usually 45 minutes, which is quite long and boring..."
2133,Anonymous,16-Jul-13,6,"The game has good and bad points.The good: So nice graphics, good improvements (then dota 1)...The bad: The game dont have feling, i dont like the separete market..."
2134,Anonymous,30-Mar-21,5,My all time favourite PC game and the most competitive exciting eSport out there.
2135,Anonymous,12-Dec-20,5,"This game was awesome in 2012-2014, before Valve take the idea of their POPULAR"" games like TF2. The problem of dota 2 is worstest community ever, if you wanted to play once in pub you will never turn on this game at all. Next problem is longest updates i had ever seen!!!!!!!!!!!!!!!!!!!!!!! All you doing full 5 months it is taking more and more sets to buy. (c) flu7s"
2136,Anonymous,20-Nov-20,5,"Still better then lol (core of the game)Perfect Meta.Community is just as retarded than League nowadays ( Never thought I would ever say that)Ranked system, terrible accessibility.Good item system.Skins mostly ugly.League and twitch-kids destroyed it.What do I play now?"
2137,Anonymous,15-Oct-20,5,Dota 2 features the characters and factions from the original Defense of the Ancients title with new features.
2140,Anonymous,22-Apr-20,5,GRAPHICS: GoodSTORY: No storyFUN: MehPRICE: FreeWORTH BUYING: It's freeOVERALL SCORE: 5/10
2141,Anonymous,13-Jun-19,5,"""Probably the deepest and most meaningful pvp experience you can have in an online game. From Hero choices, to lanes and item selections, this game has the possibilities of chess wrapped around a ridiculously skilled rts game.Still learning and getting better 3000 hours in.""That was my 10/10 2013 review. Now game is noting like this, but still best moba imo"
2143,Anonymous,24-Mar-15,5,"While it is a good multiplayer game in theory, it's actually a sub-par gaming experience in general because of the terrible playerbase and community, horribly flawed matchmaking system, blatant cashgrab events, and overpriced cosmetic market."
2145,Anonymous,17-Dec-14,5,"This game is pretty good but i own too much no real challenge in this game... 6000 rating and i only play meepo which is considered the hardest character, but hey this game is totally easy and fun. I guess this is a kids game"
2146,Anonymous,26-Apr-14,5,"This game is rly bad,this game rewards bad mannered players and feeders with rares/mythical.don't play this unless ur a macoscist.Don't even try it unless u want to play with russians every game."
2148,Anonymous,06-Dec-13,5,"If you enjoy the MOBA style game play, DOTA 2 is for you.  Constantly updated and always being reworked in.  The game is easy to learn but difficult to get good at/master."
2150,Anonymous,10-Nov-13,5,honestly this game is ok but it needs better matchmaking because every match i have some selfish prick who queues in english when he can't even speak it.
2151,Anonymous,02-Nov-13,5,"give me romal updates, Geybe!!!give me romal updates, Geybe!!!give me romal updates, Geybe!!!give me romal updates, Geybe!!!give me romal updates, Geybe!!!"
2152,Anonymous,02-Nov-13,5,Give DIRETIDE Give DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDE
2155,Anonymous,01-Nov-13,5,"Great game but 50% of it is destroyed by a company that  doesn't talk to the community, hides player statistics and doesn't implement a ladder system for matchmaking."
2156,Anonymous,11-Oct-13,5,"I love the original DOTA because the campaign was great and lots of mods. DOTA 2's graphic is better,though. But the community was the worst nightmare for newbies or even the pros."
2157,Anonymous,27-Sep-13,5,Kind of hard to get started in due to the existence of various game mechanics ranging from unfamiliar to difficult. The game design is decent but the UI isn't really user-friendly.
2158,Anonymous,26-Feb-20,4,"An upsetting expeirence with muddy visuals, limp animations and feedback make this an unsatisfying time."
2160,Anonymous,21-Jun-18,4,"The game is great (though I do not like the genre) but the community, amount of time to get good at the game and the most important THE TIME YOU WASTE ON THE GAME is too much."
2161,Anonymous,23-Jun-14,4,"Community is horrendous and Valve has no clue what to do  or how to fix it. Million Russians are playing on EU servers, they don't know how to play, they won't listen, they don't speak English and they don't care when they destroy match. They simply flame you, report you and go on to next match."
2162,Anonymous,26-Dec-13,4,"Abusive and annoying community. Very basic game. Character design and image is very minimal and adds now really feel to them. You need a very good PC to run the game properly and smoothly, despite the graphics looking dated.Try other MMOBAs before returning to this one."
2163,Anonymous,05-Dec-13,4,"When I decided to give this a try, I was already aware of its infamous reputation for being harmful. All of the negative rumors you hear are true. It will make the most friendly of people aggressively competitive, while ignoring the game's extremely low fun factor.Dota 2 is bad."
2164,Anonymous,03-Dec-13,4,Metascore 90?!!!! Who are the  those metacritics? I don't lknow. Prob suck-balls-nerds. Dota 2 sucks ass. After the patch #6.79 I deleted this  Valve sucks ass. You are all stupid if you are still playing this sucked--from-ass-****.
2165,Anonymous,29-Nov-13,4,"It's a good game yes (ignore the community issues), but I don't enjoy it much when the server connection lost everyday. I'm not sure if they are doing are good job out there, I mean you can update a new ingame-items but maintaining the server? Come on Gabe don't just suck our money "
2166,Anonymous,20-Nov-13,4,"the community is trash, there is not rating, or anything that help you not to be paired with ""noobs""  (LOL has this i believe) and HoN definitely has it, so yeah, valve is more worried about selling sets and stuff for heroes and make money instead of improving the game"
2167,Anonymous,15-Nov-13,4,Dota 2 have:1) Laggy server2) Bad community3) useless report system4) now we cant play cuz the servers explotes!5) serious support problems6) valve dont realize about that problems
2172,Anonymous,02-Nov-13,4,"no new heroes, bad server, chaotic, terrible, ridiculous matching system tons of unfixed bugs, but vavle is still sparing no efforts to update hats. Dota was a epic game, but dota2 seriously disappoints us"
2173,Anonymous,02-Nov-13,4,"6.79.Game is amazing, though the lack of communication or any sort of reasoning behind the huge changes they continuously put in sucks.Still 1000x better then LoL as a game, though im starting to hate valve as much as riot."
2175,Anonymous,02-Nov-13,4,"last time not good update, only items. no event like a dire tide greeviling.  VOLVO Disband VOLVO Disband VOLVO Disband VOLVO Disband VOLVO Disband VOLVO Disband"
2176,Anonymous,30-Jul-13,4,"I was not too impressed by this game. I am a big fan of the old DOTA, and also HON. It feels like you have constant lag in this game, and the graphic ain't that much to praise. No this is a no go, I rather go play DOTA 1 to be completely honest."
2178,Anonymous,10-Oct-20,3,"The game is less boring than other MOBA titles, but it's still all the same shallow gameplay in my opinion."
2179,Anonymous,24-Nov-19,3,This is a **** piece of **** kills people's nerves.This is a game played by idiots like themselves.
2180,Anonymous,31-Mar-16,3,"I hate this game!!! I hate my team, hate reborn, hate balance, hate bastards performing quests. I hate everything in this game, but I continue to play it."
2182,Anonymous,11-Jul-14,3,"It's a good MOBA-Game, no question. The MOBA mechanics are working very well. It could be one of the best games ever. But there is the Dota Community. You can't play a match without being deeply insulted.Well and this is the point that kills all the fun in the game.What more need be said?Valve has to work on the Hero-Balance. Some of the Hereos are much overpowered."
2183,Anonymous,22-Jan-14,3,"You will kinda like the game but you will hate the players, and most of your games will suck.Dota is a complex game, but it's painfully lacking features such game must have or they are terribly executed.Icefrogs dota 9Lacking features -3Players i am forced to play with -3"
2184,Anonymous,30-Dec-13,3,One of the most boring gaming experiences I've had in my life. Valves worst game by far..............................................................
2185,Anonymous,08-Nov-13,3,"Dota 2 is nothing other then Dota 1, the graphics was the reason and the whole game was wholly modified into a mess, it will make the new people playing the game "
2186,Anonymous,02-Nov-13,3,"This game was perfect, but in halloween 31 october, volvo forgot diretide and they promise that ll be a diretide this year. So    Give DIRETIDE!!!Good matchmakingnormal report system  only 3 for week)good comunication"
2187,Anonymous,02-Nov-13,3,Jus big  Developers are behaving horribly. Their unconscionable behavior of players outrageously. First they promise  something and then just show big  2 community. The game is not masterpiece 2: updates coming Very not regular; Bad servers; and much VERY much of bags(that appear after updates)
2191,Anonymous,26-Sep-13,3,"A great game till you play online.... PUGs are just impossible to win more than 1 in 10 fights, so unless your in a pre-set group your not going to win, which is a shame, because I can see how it would be a lot of fun in a well matched fight."
2192,Anonymous,01-Mar-21,2,"I grew up playing Dota. It was one of the best times of my life when I could achieve first blood or killing sprees. That game is no more. I do NOT want to spend 1 hour of my life per match just waiting to be 1 shotted by someone. I do not recommend this MOBA. I will return to heroes of the storm, hoping she can forgive me."
2194,Anonymous,31-Mar-20,2,2/10....................................................................................
2197,Anonymous,15-Oct-18,2,a set of ugly nd low inspired monsters going up nd down which shows you how sad life can bend d matxmaking  it's worse than the lol
2200,Anonymous,27-Aug-16,2,"I'll just say that this game is for children who can not be what is normal play . I believe that play and spend 3,000 hours on this game , it's stupid ."
2202,Anonymous,23-Feb-15,2,"For the last 2 years this hack failed to present anything good. Terrible mmr (I had 5K), the developers instead of this fix, add the chests. Very tasty Gaben but I have had enough. The game is deleted."
2205,Anonymous,02-Feb-15,2,Disappointing community. RU zone? Angry russians. EU zone? Angry russians. NA zone? Angry russians with 1754ms ping. Absolutely awesome. Nothing else.
2208,Anonymous,01-Dec-14,2,"The community is very very young. I've seen a lot of negative players, toxic as hell. Personally I prefer LoL. The community is the same but riot work harder on their games !"
2210,Anonymous,05-Mar-14,2,This game is horrible. I have seen better MOBAS  made by monkeys. The tutorial is way to long and the heroes are poorly put together.    .
2211,Anonymous,06-Jan-14,2,"A Fan base so immature it could be compared as a too the infamous Call of Duty fans.Definitely an unfriendly game too play, On Dota, there is no hiding the chat, so guaranteed first time playing you'll see your name being thrown around for how terrible you are at this game you've just began playing."
2212,Anonymous,12-Dec-13,2,Possibly one of the worst communities I have ever seen in any online game. Was insulted and my first game resulted in one smurf on the enemy team spawn trapping us and calling us bad and other derogatory names. I strongly recommend you stay away from this game.
2213,Anonymous,29-Nov-13,2,"dota 2 is  a pretty terrible game, it rips off of what made league of legends and awesomenauts such great games and boils it down into simplified nonsense, but i think its still pretty good"
2215,Anonymous,05-Nov-13,2,mmm. no diretide??? much player mad :v still like the game game score 10. no diretide -18.. then i rate 0.. its okay :v im not event mad.. but i dont know about other player.
2216,Anonymous,01-Nov-13,2,I hoped this game would get me really hooked up for a long long time but for my surprise when I was going to play my first match I discovered that the community is really unsupportive not beginner-friendly I just need 3 words to describe this game WORST COMUNNITY EVER
2218,Anonymous,13-Sep-13,2,"The game is very unbalanced, most of the time a pool of around 20 out of the 100 heroes are picked. Not even because they're the most fun, but because they will win you the game. It might not deserve quit as low as what I have given it but trust me, it's not worth your time."
2221,Anonymous,24-Aug-13,2,"What a huge let down! The game is not engaging at all. Boring, and carries with it too many issues from the WC3 original. Fan boys rate this really high, but don't believe all the hype.This game lost a huge opportunity to improve on the MOBA genre."
2222,Anonymous,04-Nov-20,1,I want I want to write you a few words about this game. This is a game for backward downs who are beaten at home and they have no choice how to go play this game of Satan. You understand that this game should be closed because it makes people go out the window with a fatal outcome. In General you decide but I am categorically against these sucked cowards devilwhrat
2223,Anonymous,06-Jun-19,1,The Game is rly ****At first there not enough options for me to play the game like I want to play it.Farm denying is a rly **** mechanic for Tryhards.Maybe u can have fun when u play the game enough but for me it's just one of the worst MOBA's
2224,Anonymous,02-Dec-18,1,"so bad game , i ve seen in my hole life. i try to forget this time when im playing this sh.....t it s stolen my life , my brain, my health. stupid updates and after timeless fixess. why u cant do normaly gameplay for all heroes. OMG forgive me lord  but im cursed im plaing dota 2."
2227,Anonymous,16-Nov-17,1,"Fat liar from Valve lied again! Where is new MMR, u, BURGER?! You said wait two weeks and prepare! And so what? You lied again! Multibillion company have not respect for one's promise. S H A M E!#FATLIARWHEREISMMR"
2228,Anonymous,15-Oct-17,1,give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!give me patch!!!!
2229,Anonymous,06-Mar-17,1,This game is ruined by the people who play it. Yet its a multiplayer game. So you cannot win at all. Therefore whats the point. Its ruined by the very thing its supposed to be the main aspect of it. God **** damn it man.
2230,Anonymous,01-Jan-17,1,"I played Dota with v6.56 . And such a terrible update never happened. Valve doesn't want to hear the community, so I think that a lot of players will stop playing Dota2."
2231,Anonymous,30-Jul-16,1,"This game is not better than Digger and I wanted rate Dota 2 in 0/10, but Pudge make this game is better . Graphics in this game is suck, Gameplay isnt interesting, WOW is much better than Dota 2 . Dota 2 for evil students, in this game there are evil student, which the talk ""I **** Your Mother"" and in this game one plus, this is Pudge ."
2232,Anonymous,06-Nov-15,1,"no events (unless they are pay to win)garbage matchmakinggarbage report systemthe new client should be named reBUGfull of peruvians (feeders, toxic players)"
2233,Anonymous,31-Oct-15,1,"CMON VOLVO! Bad event Halloween 2015 , give pleas DireTide 2012 or 2013 , Volve i love u, Pleas pleas pleasVolve Give me DireTide 2015 , i love play Dota 2.But now I'm ready to go into another game.DireTide can save me and half the community.Think again, release DireTide, kastomka good, but a lot of leavers."
2234,Anonymous,31-Oct-15,1,CMON VALVE!!! WE NEED DIRETIDEYOUR CUSTOM MAP ISNT DIRETIDE!!!! valve we need this event!!!!valve pls give diretide > valve pls give diretide> valve pls give diretide
2236,Anonymous,30-Oct-15,1,volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide volvo give diretide
2237,Anonymous,29-Oct-15,1,"This game was broken after 2012.MONEY MONEY MONEYONLY MONEY (Tickets, COMPENDIUM, and other useless stuff)Updates? small fixes nothing new big update broken all game. Terrible devs.DIRETIDE? Lets add some kind of fun. CUSTOM MAP! That is fun? Where is old halloween spirit?They don't care about community, they added new in-game trash.WHY I SPEND SO MUCH TIME IN THIS? Over 4000+ HOURS"
2238,Anonymous,29-Oct-15,1,Every year Valve ignoring users more and more. From great game it became to boring bugged project with p2p events. Gj. Stop ruining it unless it become dead game.
2240,Anonymous,29-Oct-15,1,Give DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDE
2241,Anonymous,17-Sep-15,1,Waste of time. Overhyped. Mean players. Dense stupidity. Blaming champions. Thrower kings. Unhelpful moaners. Brutality. Unmatchedly negative community.I didn't believe it and my price was hundreds of wasted hours. What will be yours?
2242,Anonymous,24-Jul-15,1,"lose in everything to the other mobas,this really need to be balanced!Actually i prefer to play HOTS, much better than any moba today!Lol doing better too..But Hots really owns on TEAM GAME!Believe me, endows was very outdated, in reality this unique Moba style, it was exceeded!In my opinion , dota will fail like hon did"
2244,Anonymous,15-Feb-15,1,"**** game I have ever played in my entire life. PVP pay2win events you can't even get rid of. **** servers that go down 10 times a week. Can't even **** trade items at all. Valve has no communication. **** ass game, just go to league please."
2245,Anonymous,14-Feb-15,1,"The game itself is good. But the way valve treats community is getting worser and worser.  So this new event for the chinese new year. During the day there is only 10 min to enter the event, and guess what? when the time has come the servers couldn't do it. And did i already tell about how this event is pay to win?"
2247,Anonymous,14-Feb-15,1,"Aweasome game with developers, who **** all dota 2 community, best machmaking system of all MOBA games! Best game of my ****ing life.... And i very a, when i download League of Lesbians and play in this game. Coz Rio havve brain and make game for all people(volvo work for money, isnt for communiy). TY"
2250,Anonymous,13-Feb-15,1,NICE NEW BLOOM 2015 JUST WELL FCKING DONE 1 YEAR NO EVENTS AND U BRING TO US THIS. SO INTERTAINING THX DOTA 2 BEST GAME EVER. 10 min for finding game servers doesnt work. SO WELL DONE
2252,Anonymous,13-Feb-15,1,Worst event ever. Thx for nothing. Better go and play leage of legends. leage of legends. leage of legends. leage of legends. leage of legends. leage of legends. leage of legends. leage of legends. leage of legends. leage of legends. leage of legends. leage of legends. leage of legends. leage of legends.
2253,Anonymous,06-Jan-15,1,Trash server. worst server I've ever seen. Terrible Gaming experience. I'm SICK of this **** daily period. U earn so much money from us can't u just get a better server?
2254,Anonymous,06-Dec-14,1,Volvo give frostivus Volvo give frostivus Volvo give frostivus Volvo give frostivus Volvo give frostivus Volvo give frostivus Volvo give frostivus Volvo give frostivus Volvo give frostivus Volvo give frostivus Volvo give frostivus
2255,Anonymous,09-May-14,1,"Used to love the game. But valve refuses to implement region locks. They only feel the need to use them when people are capitalizing on their trade system. It seems when the community wants something to alleviate language barriers, they can't even respond to them, but if someone is bartering their games, then they nip it asap. Money hungry pigs."
2256,Anonymous,08-Jan-14,1,"I gave this game a chance, I really did. I've given all these cookie-cutter MOBAs more of a chance than they deserve and I'm done. I don't see how anyone can enjoy playing this river of  yet it's extremely popular?"
2257,Anonymous,03-Jan-14,1,terrible match making........ terrible comminty    i play more than one year more than 1000 gameresolt nothing steall i have to play with noobs  with terrible people sorry valve no more dota 2 speacialy after last ridiculus match making thing
2258,Anonymous,30-Dec-13,1,"Nonsensical matchmaking, imbalanced heroes, horrible community, same heroes picked every single pub... After 1 year of playing Dota 2 and over 1000 games, I finally snapped."
2260,Anonymous,27-Nov-13,1,The game is too hard and the tutorials doesn't explain 1 tenth of if. It is unnecessary complicated at times. The graphics give me a headache. Really bad game overall
2261,Anonymous,18-Nov-13,1,Not really understandable why they did not just take the real Dota as it was improved graphics and wiped out some flaws of the game. Also silly and unexplainable new features like no surrender option which in case u have an afk in ur team makes it impossible to finish the game quickly even though its long lost. Support and cummunity are the worse than any other i have ever seen.
2262,Anonymous,05-Nov-13,1,"Where is my Diretide, Volvo? Where new heroes? Why so many useless sets and items?I waited a long time Halloween in Dota 2 and what I got in the end? Few sets and tickets!!!Good job Volvo, good job!"
2263,Anonymous,03-Nov-13,1,"Waste of time, this game has nothing good, only a OP characters! there are 102 chars and 20 playable, because the others are useless. only one map. Sound track terrible. I dont know why i donwload this.  No events that were promised sometimes last year and no new hero in 4 months."
2264,Anonymous,03-Nov-13,1,worst game ever. dont even bother downloading it. terrible design terrible community and everything is expensive.Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.GG WP
2265,Anonymous,03-Nov-13,1,"Terrible matchmaking, no ladders, no region lock,  additional cosmetics for the same heroes. Missing a few characters like Techies, Terror Blade, Phoenix, Xin etc."
2269,Anonymous,03-Nov-13,1,hoped this game would get me really hooked up for a long long time but for my surprise when I was going to play my first match I discovered that the community is really unsupportive not beginner-friendly I just need 3 words to describe this game WORST COMUNNITY EVER
2272,Anonymous,03-Nov-13,1,"Bad servers, all time disconnect.No have events.Bad game.I hate volvo because they not maked event,  him.1111111111111111111111111111111111111"
2274,Anonymous,03-Nov-13,1,Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.You take a perfect game and turn it into worst game ever created.GG WP 
2276,Anonymous,03-Nov-13,1,well this game was perfect but the developers cant figure out that makes it interesting is the changes events a more thighs .if the game get stuck player will left the game
2278,Anonymous,03-Nov-13,1,First off you'll be finding a match for 10-20 min then when you find it it's 70 russian players feeding & quitting. Played the game for 50 hours but it's not as good as League of legends  Game looks ugly Mechanics are old and wtf is up with turning it takes like ages to turn  Also hero balance is up the ass
2280,Anonymous,02-Nov-13,1,"Dont Diretide,Dont Good Raiting/Dont Diretide,Dont Good Raiting/Dont Diretide,Dont Good Raiting/Dont Diretide,Dont Good Raiting/Dont Diretide,Dont Good Raiting"
2281,Anonymous,02-Nov-13,1,"Retarded game, everything in this game is trash :D All they know is drain money from player. not improve the  serves at ALL. 0 communication with players, hehe srsly who play thisgame?"
2282,Anonymous,02-Nov-13,1,Give DIRETIDE please. Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE
2283,Anonymous,02-Nov-13,1,"Stupid Valve, Where is Diretide??? You're too busy counting your money that can't remember this little things of life? I hope you be shamed of yourself!"
2285,Anonymous,02-Nov-13,1,translator can help you! Thx very much for this diretide... I go delete this game and go to LOL. Surprise mother  Forget about the best event in the game. You just GENIUSES!
2286,Anonymous,02-Nov-13,1,"Game is a good game, but it should be called Accessories2 or BUG2. In addition to the server skilled collapse,nothing else.Game is a good game, but it should be called Accessories2 or BUG2. In addition to the server skilled collapse,nothing else."
2287,Anonymous,02-Nov-13,1,Took something awesome and ruined it.Crap elitist community>1200 hours playedJenna Jameson this game!Want my time back o well going back to original dota and starcraft
2288,Anonymous,02-Nov-13,1,"Bad matchmaking. Bad updates. like 4 tikets+5 sets for heroes, no new heroes from dota 1.No Diretide.No bug fixed.Cyka-players.Bad balance.Retarded patch 6.79"
2290,Anonymous,02-Nov-13,1,"Garbage game engine.And garbage game servers.Even No Diretide!!!Compare with W.O.W and lol,they both have harroween.I can't figure out the reasons why the servers are such bad and the harroween get no Diretide.Just give 1 score for iceforg."
2293,Anonymous,02-Nov-13,1,Where is DIRETIDE?!Where is normal mm system?!Where is new Hero?!Where is update fixes?!Where is your new balanced drop system?!__________________We don't need this new trash setsVOLVO FIX IT PLEASE
2295,Anonymous,02-Nov-13,1,where is diretide? Gabe fat bastard! Give diretide! Give diretide! Give diretide! Give diretide! Give diretide! Give diretide! Give diretide! Give diretide!
2296,Anonymous,02-Nov-13,1,NO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO DiretideNO New HeroNO UpdatesNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO Normal matchmaking system
2302,Anonymous,02-Nov-13,1,more tickets! MORE TICKETS AND NEW SETSmore tickets! MORE TICKETS AND NEW SETSmore tickets! MORE TICKETS AND NEW SETSmore tickets! MORE TICKETS AND NEW SETS
2303,Anonymous,02-Nov-13,1,NO DiretideNO New HeroNO UpdatesNO DiretideNO New HeroNO UpdatesNO DiretideNO New HeroNO UpdatesNO DiretideNO New HeroNO UpdatesNO DiretideNO New HeroNO Updates
2304,Anonymous,02-Nov-13,1,Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE
2305,Anonymous,02-Nov-13,1,"the game just for of profit. No new heroes, new maps, new events, garbage matchmakingand report system. Only sales cosmetic Items.Good job Valve. Waiting for Blizzard dota."
2307,Anonymous,02-Nov-13,1,Give GIVEDIRETIDE!  Give GIVEDIRETIDE! Give GIVEDIRETIDE! Give GIVEDIRETIDE! Give GIVEDIRETIDE! Give GIVEDIRETIDE! Give GIVEDIRETIDE! Give GIVEDIRETIDE! Give GIVEDIRETIDE! Give GIVEDIRETIDE!
2308,Anonymous,02-Nov-13,1,After the beta this game has not been treated with updates that apply. We are still waiting for the other heroes and instead the only update on cosmetics are those where valve and earn enough  Shame!
2309,Anonymous,02-Nov-13,1,"Dota itself is great but Valve destroyed the experience for me.- Matchmaking is garbage- there is no ranking (you don't know if you improve or not)- a report  ban system for players is completely failing- the communication with the community is even worse  there is no communication at all.Valve excels in putting out new Hats though, I'm giving them credit for that."
2311,Anonymous,02-Nov-13,1,this game looks like TF2item marketty so muchDiretideDiretideDiretideDiretideDiretideThanx for ruining my Halloween! No Diretide!Thanx for ruining my Halloween! No Diretide!Thanx for ruining my Halloween! No Diretide!Thanx for ruining my Halloween! No Diretide!Thanx for ruining my Halloween! No Diretide!
2313,Anonymous,02-Nov-13,1,"All time, aal days. Wtf. Dire tide----diretide------diretide------diretide------diretide------diretide------diretide------why????????????????????????????????"
2314,Anonymous,02-Nov-13,1,"Thanks for Diretide 2013Year Event expectations and they did not even bother to write anything, delete that gameYear Event expectations and they did not even bother to write anything, delete that gameYear Event expectations and they did not even bother to write anything, delete that gameYear Event expectations and they did not even bother to write anything, delete that game"
